loc_id,date,animal,regis_count,removal_count,update_date
NTP028,2025/11/12,0,0,0,2025/11/13
NTP027,2025/11/12,0,0,0,2025/11/13
NTP001,2025/11/12,0,7,0,2025/11/13
NTP011,2025/11/12,0,1,0,2025/11/13
NTP018,2025/11/12,0,0,0,2025/11/13
NTP019,2025/11/12,0,0,0,2025/11/13
NTP012,2025/11/12,0,0,0,2025/11/13
NTP024,2025/11/12,0,0,0,2025/11/13
NTP025,2025/11/12,0,0,0,2025/11/13
NTP026,2025/11/12,0,0,0,2025/11/13
NTP006,2025/11/12,0,2,0,2025/11/13
NTP020,2025/11/12,0,0,0,2025/11/13
NTP029,2025/11/12,0,0,0,2025/11/13
NTP004,2025/11/12,0,5,0,2025/11/13
NTP003,2025/11/12,0,7,0,2025/11/13
NTP013,2025/11/12,0,0,0,2025/11/13
NTP009,2025/11/12,0,0,0,2025/11/13
NTP007,2025/11/12,0,0,0,2025/11/13
NTP008,2025/11/12,0,1,0,2025/11/13
NTP002,2025/11/12,0,2,0,2025/11/13
NTP005,2025/11/12,0,1,0,2025/11/13
NTP016,2025/11/12,0,0,0,2025/11/13
NTP017,2025/11/12,0,1,0,2025/11/13
NTP014,2025/11/12,0,0,0,2025/11/13
NTP015,2025/11/12,0,1,0,2025/11/13
NTP023,2025/11/12,0,1,0,2025/11/13
NTP010,2025/11/12,0,0,0,2025/11/13
NTP021,2025/11/12,0,1,0,2025/11/13
NTP022,2025/11/12,0,0,0,2025/11/13
NTP028,2025/11/12,1,0,0,2025/11/13
NTP027,2025/11/12,1,0,0,2025/11/13
NTP001,2025/11/12,1,2,0,2025/11/13
NTP011,2025/11/12,1,1,0,2025/11/13
NTP018,2025/11/12,1,0,0,2025/11/13
NTP019,2025/11/12,1,0,0,2025/11/13
NTP012,2025/11/12,1,0,0,2025/11/13
NTP024,2025/11/12,1,0,0,2025/11/13
NTP025,2025/11/12,1,0,0,2025/11/13
NTP026,2025/11/12,1,0,0,2025/11/13
NTP006,2025/11/12,1,3,0,2025/11/13
NTP020,2025/11/12,1,0,0,2025/11/13
NTP029,2025/11/12,1,0,0,2025/11/13
NTP004,2025/11/12,1,7,0,2025/11/13
NTP003,2025/11/12,1,1,0,2025/11/13
NTP013,2025/11/12,1,5,0,2025/11/13
NTP009,2025/11/12,1,3,0,2025/11/13
NTP007,2025/11/12,1,6,0,2025/11/13
NTP008,2025/11/12,1,0,0,2025/11/13
NTP002,2025/11/12,1,3,0,2025/11/13
NTP005,2025/11/12,1,4,0,2025/11/13
NTP016,2025/11/12,1,1,0,2025/11/13
NTP017,2025/11/12,1,0,0,2025/11/13
NTP014,2025/11/12,1,1,0,2025/11/13
NTP015,2025/11/12,1,0,0,2025/11/13
NTP023,2025/11/12,1,5,0,2025/11/13
NTP010,2025/11/12,1,3,0,2025/11/13
NTP021,2025/11/12,1,2,0,2025/11/13
NTP022,2025/11/12,1,1,0,2025/11/13
TPE005,2025/11/12,0,0,0,2025/11/13
TPE006,2025/11/12,0,0,0,2025/11/13
TPE004,2025/11/12,0,2,0,2025/11/13
TPE001,2025/11/12,0,0,0,2025/11/13
TPE003,2025/11/12,0,9,0,2025/11/13
TPE007,2025/11/12,0,0,0,2025/11/13
TPE002,2025/11/12,0,0,0,2025/11/13
TPE011,2025/11/12,0,2,0,2025/11/13
TPE012,2025/11/12,0,0,0,2025/11/13
TPE010,2025/11/12,0,1,0,2025/11/13
TPE009,2025/11/12,0,0,0,2025/11/13
TPE008,2025/11/12,0,2,0,2025/11/13
TPE005,2025/11/12,1,0,0,2025/11/13
TPE006,2025/11/12,1,1,0,2025/11/13
TPE004,2025/11/12,1,1,0,2025/11/13
TPE001,2025/11/12,1,1,0,2025/11/13
TPE003,2025/11/12,1,8,0,2025/11/13
TPE007,2025/11/12,1,5,0,2025/11/13
TPE002,2025/11/12,1,1,0,2025/11/13
TPE011,2025/11/12,1,4,0,2025/11/13
TPE012,2025/11/12,1,0,0,2025/11/13
TPE010,2025/11/12,1,7,0,2025/11/13
TPE009,2025/11/12,1,1,0,2025/11/13
TPE008,2025/11/12,1,3,0,2025/11/13
TYN002,2025/11/12,0,1,0,2025/11/13
TYN010,2025/11/12,0,0,0,2025/11/13
TYN009,2025/11/12,0,2,0,2025/11/13
TYN004,2025/11/12,0,0,0,2025/11/13
TYN011,2025/11/12,0,0,0,2025/11/13
TYN012,2025/11/12,0,1,0,2025/11/13
TYN001,2025/11/12,0,0,0,2025/11/13
TYN007,2025/11/12,0,0,0,2025/11/13
TYN008,2025/11/12,0,1,0,2025/11/13
TYN003,2025/11/12,0,6,0,2025/11/13
TYN013,2025/11/12,0,0,0,2025/11/13
TYN006,2025/11/12,0,0,0,2025/11/13
TYN005,2025/11/12,0,0,0,2025/11/13
TYN002,2025/11/12,1,19,0,2025/11/13
TYN010,2025/11/12,1,4,0,2025/11/13
TYN009,2025/11/12,1,4,0,2025/11/13
TYN004,2025/11/12,1,2,0,2025/11/13
TYN011,2025/11/12,1,0,0,2025/11/13
TYN012,2025/11/12,1,1,0,2025/11/13
TYN001,2025/11/12,1,2,0,2025/11/13
TYN007,2025/11/12,1,4,0,2025/11/13
TYN008,2025/11/12,1,8,0,2025/11/13
TYN003,2025/11/12,1,0,0,2025/11/13
TYN013,2025/11/12,1,0,0,2025/11/13
TYN006,2025/11/12,1,1,0,2025/11/13
TYN005,2025/11/12,1,10,0,2025/11/13
TCH001,2025/11/12,0,0,0,2025/11/13
TCH002,2025/11/12,0,4,0,2025/11/13
TCH003,2025/11/12,0,4,0,2025/11/13
TCH004,2025/11/12,0,16,0,2025/11/13
TCH005,2025/11/12,0,1,0,2025/11/13
TCH008,2025/11/12,0,0,0,2025/11/13
TCH006,2025/11/12,0,1,0,2025/11/13
TCH007,2025/11/12,0,0,0,2025/11/13
TCH027,2025/11/12,0,1,0,2025/11/13
TCH028,2025/11/12,0,0,0,2025/11/13
TCH026,2025/11/12,0,3,0,2025/11/13
TCH023,2025/11/12,0,0,0,2025/11/13
TCH009,2025/11/12,0,0,0,2025/11/13
TCH015,2025/11/12,0,0,0,2025/11/13
TCH020,2025/11/12,0,0,0,2025/11/13
TCH010,2025/11/12,0,0,0,2025/11/13
TCH029,2025/11/12,0,0,0,2025/11/13
TCH019,2025/11/12,0,0,0,2025/11/13
TCH017,2025/11/12,0,1,0,2025/11/13
TCH018,2025/11/12,0,0,0,2025/11/13
TCH016,2025/11/12,0,3,0,2025/11/13
TCH024,2025/11/12,0,0,0,2025/11/13
TCH013,2025/11/12,0,0,0,2025/11/13
TCH025,2025/11/12,0,1,0,2025/11/13
TCH014,2025/11/12,0,0,0,2025/11/13
TCH012,2025/11/12,0,1,0,2025/11/13
TCH011,2025/11/12,0,0,0,2025/11/13
TCH021,2025/11/12,0,0,0,2025/11/13
TCH022,2025/11/12,0,0,0,2025/11/13
TCH001,2025/11/12,1,1,0,2025/11/13
TCH002,2025/11/12,1,3,0,2025/11/13
TCH003,2025/11/12,1,1,0,2025/11/13
TCH004,2025/11/12,1,1,0,2025/11/13
TCH005,2025/11/12,1,1,0,2025/11/13
TCH008,2025/11/12,1,8,0,2025/11/13
TCH006,2025/11/12,1,4,0,2025/11/13
TCH007,2025/11/12,1,0,0,2025/11/13
TCH027,2025/11/12,1,10,0,2025/11/13
TCH028,2025/11/12,1,7,0,2025/11/13
TCH026,2025/11/12,1,3,0,2025/11/13
TCH023,2025/11/12,1,0,0,2025/11/13
TCH009,2025/11/12,1,1,0,2025/11/13
TCH015,2025/11/12,1,1,0,2025/11/13
TCH020,2025/11/12,1,0,0,2025/11/13
TCH010,2025/11/12,1,1,0,2025/11/13
TCH029,2025/11/12,1,2,0,2025/11/13
TCH019,2025/11/12,1,0,0,2025/11/13
TCH017,2025/11/12,1,2,0,2025/11/13
TCH018,2025/11/12,1,0,0,2025/11/13
TCH016,2025/11/12,1,0,0,2025/11/13
TCH024,2025/11/12,1,0,0,2025/11/13
TCH013,2025/11/12,1,1,0,2025/11/13
TCH025,2025/11/12,1,1,0,2025/11/13
TCH014,2025/11/12,1,0,0,2025/11/13
TCH012,2025/11/12,1,5,0,2025/11/13
TCH011,2025/11/12,1,0,0,2025/11/13
TCH021,2025/11/12,1,3,0,2025/11/13
TCH022,2025/11/12,1,0,0,2025/11/13
TNA037,2025/11/12,0,0,0,2025/11/13
TNA032,2025/11/12,0,0,0,2025/11/13
TNA033,2025/11/12,0,1,0,2025/11/13
TNA037,2025/11/12,0,0,0,2025/11/13
TNA034,2025/11/12,0,1,0,2025/11/13
TNA036,2025/11/12,0,0,0,2025/11/13
TNA035,2025/11/12,0,3,0,2025/11/13
TNA031,2025/11/12,0,12,0,2025/11/13
TNA028,2025/11/12,0,0,0,2025/11/13
TNA018,2025/11/12,0,1,0,2025/11/13
TNA026,2025/11/12,0,0,0,2025/11/13
TNA023,2025/11/12,0,0,0,2025/11/13
TNA024,2025/11/12,0,0,0,2025/11/13
TNA025,2025/11/12,0,0,0,2025/11/13
TNA027,2025/11/12,0,3,0,2025/11/13
TNA029,2025/11/12,0,1,0,2025/11/13
TNA030,2025/11/12,0,0,0,2025/11/13
TNA010,2025/11/12,0,1,0,2025/11/13
TNA007,2025/11/12,0,0,0,2025/11/13
TNA012,2025/11/12,0,2,0,2025/11/13
TNA014,2025/11/12,0,0,0,2025/11/13
TNA015,2025/11/12,0,0,0,2025/11/13
TNA016,2025/11/12,0,0,0,2025/11/13
TNA013,2025/11/12,0,1,0,2025/11/13
TNA017,2025/11/12,0,0,0,2025/11/13
TNA001,2025/11/12,0,0,0,2025/11/13
TNA005,2025/11/12,0,1,0,2025/11/13
TNA003,2025/11/12,0,0,0,2025/11/13
TNA006,2025/11/12,0,0,0,2025/11/13
TNA009,2025/11/12,0,0,0,2025/11/13
TNA008,2025/11/12,0,0,0,2025/11/13
TNA004,2025/11/12,0,0,0,2025/11/13
TNA002,2025/11/12,0,0,0,2025/11/13
TNA019,2025/11/12,0,0,0,2025/11/13
TNA011,2025/11/12,0,0,0,2025/11/13
TNA022,2025/11/12,0,0,0,2025/11/13
TNA020,2025/11/12,0,0,0,2025/11/13
TNA021,2025/11/12,0,0,0,2025/11/13
TNA037,2025/11/12,1,0,0,2025/11/13
TNA032,2025/11/12,1,1,0,2025/11/13
TNA033,2025/11/12,1,1,0,2025/11/13
TNA037,2025/11/12,1,0,0,2025/11/13
TNA034,2025/11/12,1,0,0,2025/11/13
TNA036,2025/11/12,1,0,0,2025/11/13
TNA035,2025/11/12,1,5,0,2025/11/13
TNA031,2025/11/12,1,5,0,2025/11/13
TNA028,2025/11/12,1,0,0,2025/11/13
TNA018,2025/11/12,1,10,0,2025/11/13
TNA026,2025/11/12,1,0,0,2025/11/13
TNA023,2025/11/12,1,1,0,2025/11/13
TNA024,2025/11/12,1,0,0,2025/11/13
TNA025,2025/11/12,1,0,0,2025/11/13
TNA027,2025/11/12,1,2,0,2025/11/13
TNA029,2025/11/12,1,0,0,2025/11/13
TNA030,2025/11/12,1,0,0,2025/11/13
TNA010,2025/11/12,1,0,0,2025/11/13
TNA007,2025/11/12,1,2,0,2025/11/13
TNA012,2025/11/12,1,2,0,2025/11/13
TNA014,2025/11/12,1,0,0,2025/11/13
TNA015,2025/11/12,1,0,0,2025/11/13
TNA016,2025/11/12,1,0,0,2025/11/13
TNA013,2025/11/12,1,0,0,2025/11/13
TNA017,2025/11/12,1,0,0,2025/11/13
TNA001,2025/11/12,1,0,0,2025/11/13
TNA005,2025/11/12,1,0,0,2025/11/13
TNA003,2025/11/12,1,2,0,2025/11/13
TNA006,2025/11/12,1,0,0,2025/11/13
TNA009,2025/11/12,1,2,0,2025/11/13
TNA008,2025/11/12,1,0,0,2025/11/13
TNA004,2025/11/12,1,0,0,2025/11/13
TNA002,2025/11/12,1,1,0,2025/11/13
TNA019,2025/11/12,1,4,0,2025/11/13
TNA011,2025/11/12,1,5,0,2025/11/13
TNA022,2025/11/12,1,0,0,2025/11/13
TNA020,2025/11/12,1,2,0,2025/11/13
TNA021,2025/11/12,1,0,0,2025/11/13
KSH006,2025/11/12,0,0,0,2025/11/13
KSH007,2025/11/12,0,2,0,2025/11/13
KSH008,2025/11/12,0,0,0,2025/11/13
KSH001,2025/11/12,0,0,0,2025/11/13
KSH002,2025/11/12,0,0,0,2025/11/13
KSH010,2025/11/12,0,0,0,2025/11/13
KSH009,2025/11/12,0,0,0,2025/11/13
KSH005,2025/11/12,0,1,0,2025/11/13
KSH004,2025/11/12,0,1,0,2025/11/13
KSH011,2025/11/12,0,0,0,2025/11/13
KSH003,2025/11/12,0,0,0,2025/11/13
KSH017,2025/11/12,0,0,0,2025/11/13
KSH016,2025/11/12,0,0,0,2025/11/13
KSH019,2025/11/12,0,0,0,2025/11/13
KSH024,2025/11/12,0,0,0,2025/11/13
KSH023,2025/11/12,0,3,0,2025/11/13
KSH022,2025/11/12,0,0,0,2025/11/13
KSH021,2025/11/12,0,2,0,2025/11/13
KSH020,2025/11/12,0,0,0,2025/11/13
KSH029,2025/11/12,0,0,0,2025/11/13
KSH028,2025/11/12,0,0,0,2025/11/13
KSH027,2025/11/12,0,0,0,2025/11/13
KSH025,2025/11/12,0,0,0,2025/11/13
KSH012,2025/11/12,0,0,0,2025/11/13
KSH014,2025/11/12,0,0,0,2025/11/13
KSH013,2025/11/12,0,11,0,2025/11/13
KSH018,2025/11/12,0,0,0,2025/11/13
KSH015,2025/11/12,0,0,0,2025/11/13
KSH030,2025/11/12,0,0,0,2025/11/13
KSH031,2025/11/12,0,0,0,2025/11/13
KSH032,2025/11/12,0,0,0,2025/11/13
