loc_id,date,animal,regis_count,removal_count,update_date
TCH003,2025/11/14,1,11,0,2025/11/15
TCH004,2025/11/14,1,3,0,2025/11/15
TCH005,2025/11/14,1,21,0,2025/11/15
TCH008,2025/11/14,1,11,0,2025/11/15
TCH006,2025/11/14,1,21,0,2025/11/15
TCH007,2025/11/14,1,8,0,2025/11/15
TCH027,2025/11/14,1,7,0,2025/11/15
TCH028,2025/11/14,1,6,0,2025/11/15
TCH026,2025/11/14,1,4,0,2025/11/15
TCH023,2025/11/14,1,4,0,2025/11/15
TCH009,2025/11/14,1,7,0,2025/11/15
TCH015,2025/11/14,1,3,0,2025/11/15
TCH020,2025/11/14,1,3,0,2025/11/15
TCH010,2025/11/14,1,3,0,2025/11/15
TCH029,2025/11/14,1,2,0,2025/11/15
TCH019,2025/11/14,1,0,0,2025/11/15
TCH017,2025/11/14,1,7,0,2025/11/15
TCH018,2025/11/14,1,8,0,2025/11/15
TCH016,2025/11/14,1,4,0,2025/11/15
TCH024,2025/11/14,1,3,0,2025/11/15
TCH013,2025/11/14,1,2,0,2025/11/15
TCH025,2025/11/14,1,4,0,2025/11/15
TCH014,2025/11/14,1,1,0,2025/11/15
TCH012,2025/11/14,1,5,0,2025/11/15
TCH011,2025/11/14,1,2,0,2025/11/15
TCH021,2025/11/14,1,0,0,2025/11/15
TCH022,2025/11/14,1,1,0,2025/11/15
TNA037,2025/11/14,0,0,0,2025/11/15
TNA032,2025/11/14,0,1,0,2025/11/15
TNA033,2025/11/14,0,2,0,2025/11/15
TNA037,2025/11/14,0,0,0,2025/11/15
TNA034,2025/11/14,0,1,0,2025/11/15
TNA036,2025/11/14,0,1,0,2025/11/15
TNA035,2025/11/14,0,3,0,2025/11/15
TNA031,2025/11/14,0,7,0,2025/11/15
TNA028,2025/11/14,0,0,0,2025/11/15
TNA018,2025/11/14,0,2,0,2025/11/15
TNA026,2025/11/14,0,0,0,2025/11/15
TNA023,2025/11/14,0,0,0,2025/11/15
TNA024,2025/11/14,0,0,0,2025/11/15
TNA025,2025/11/14,0,0,0,2025/11/15
TNA027,2025/11/14,0,3,0,2025/11/15
TNA029,2025/11/14,0,0,0,2025/11/15
TNA030,2025/11/14,0,0,0,2025/11/15
TNA010,2025/11/14,0,0,0,2025/11/15
TNA007,2025/11/14,0,0,0,2025/11/15
TNA012,2025/11/14,0,1,0,2025/11/15
TNA014,2025/11/14,0,0,0,2025/11/15
TNA015,2025/11/14,0,0,0,2025/11/15
TNA016,2025/11/14,0,4,0,2025/11/15
TNA013,2025/11/14,0,0,0,2025/11/15
TNA017,2025/11/14,0,0,0,2025/11/15
TNA001,2025/11/14,0,1,0,2025/11/15
TNA005,2025/11/14,0,0,0,2025/11/15
TNA003,2025/11/14,0,1,0,2025/11/15
TNA006,2025/11/14,0,1,0,2025/11/15
TNA009,2025/11/14,0,0,0,2025/11/15
TNA008,2025/11/14,0,5,0,2025/11/15
TNA004,2025/11/14,0,0,0,2025/11/15
TNA002,2025/11/14,0,1,0,2025/11/15
TNA019,2025/11/14,0,0,0,2025/11/15
TNA011,2025/11/14,0,0,0,2025/11/15
TNA022,2025/11/14,0,0,0,2025/11/15
TNA020,2025/11/14,0,0,0,2025/11/15
TNA021,2025/11/14,0,0,0,2025/11/15
TNA037,2025/11/14,1,1,0,2025/11/15
TNA032,2025/11/14,1,5,0,2025/11/15
TNA033,2025/11/14,1,0,0,2025/11/15
TNA037,2025/11/14,1,0,0,2025/11/15
TNA034,2025/11/14,1,14,0,2025/11/15
TNA036,2025/11/14,1,0,0,2025/11/15
TNA035,2025/11/14,1,5,0,2025/11/15
TNA031,2025/11/14,1,10,0,2025/11/15
TNA028,2025/11/14,1,1,0,2025/11/15
TNA018,2025/11/14,1,5,0,2025/11/15
TNA026,2025/11/14,1,0,0,2025/11/15
TNA023,2025/11/14,1,0,0,2025/11/15
TNA024,2025/11/14,1,1,0,2025/11/15
TNA025,2025/11/14,1,0,0,2025/11/15
TNA027,2025/11/14,1,3,0,2025/11/15
TNA029,2025/11/14,1,0,0,2025/11/15
TNA030,2025/11/14,1,0,0,2025/11/15
TNA010,2025/11/14,1,0,0,2025/11/15
TNA007,2025/11/14,1,0,0,2025/11/15
TNA012,2025/11/14,1,6,0,2025/11/15
TNA014,2025/11/14,1,1,0,2025/11/15
TNA015,2025/11/14,1,0,0,2025/11/15
TNA016,2025/11/14,1,1,0,2025/11/15
TNA013,2025/11/14,1,1,0,2025/11/15
TNA017,2025/11/14,1,0,0,2025/11/15
TNA001,2025/11/14,1,1,0,2025/11/15
TNA005,2025/11/14,1,2,0,2025/11/15
TNA003,2025/11/14,1,0,0,2025/11/15
TNA006,2025/11/14,1,0,0,2025/11/15
TNA009,2025/11/14,1,1,0,2025/11/15
TNA008,2025/11/14,1,0,0,2025/11/15
TNA004,2025/11/14,1,0,0,2025/11/15
TNA002,2025/11/14,1,0,0,2025/11/15
TNA019,2025/11/14,1,0,0,2025/11/15
TNA011,2025/11/14,1,0,0,2025/11/15
TNA022,2025/11/14,1,0,0,2025/11/15
TNA020,2025/11/14,1,4,0,2025/11/15
TNA021,2025/11/14,1,0,0,2025/11/15
KSH006,2025/11/14,0,1,0,2025/11/15
KSH007,2025/11/14,0,0,0,2025/11/15
KSH008,2025/11/14,0,10,0,2025/11/15
KSH001,2025/11/14,0,1,0,2025/11/15
KSH002,2025/11/14,0,1,0,2025/11/15
KSH010,2025/11/14,0,0,0,2025/11/15
KSH009,2025/11/14,0,2,0,2025/11/15
KSH005,2025/11/14,0,4,0,2025/11/15
KSH004,2025/11/14,0,4,0,2025/11/15
KSH011,2025/11/14,0,1,0,2025/11/15
KSH003,2025/11/14,0,4,0,2025/11/15
KSH017,2025/11/14,0,1,0,2025/11/15
KSH016,2025/11/14,0,0,0,2025/11/15
KSH019,2025/11/14,0,24,0,2025/11/15
KSH024,2025/11/14,0,0,0,2025/11/15
KSH023,2025/11/14,0,3,0,2025/11/15
KSH022,2025/11/14,0,1,0,2025/11/15
KSH021,2025/11/14,0,0,0,2025/11/15
KSH020,2025/11/14,0,0,0,2025/11/15
KSH029,2025/11/14,0,0,0,2025/11/15
KSH028,2025/11/14,0,0,0,2025/11/15
KSH027,2025/11/14,0,0,0,2025/11/15
KSH025,2025/11/14,0,0,0,2025/11/15
KSH012,2025/11/14,0,5,0,2025/11/15
KSH014,2025/11/14,0,2,0,2025/11/15
KSH013,2025/11/14,0,10,0,2025/11/15
KSH018,2025/11/14,0,0,0,2025/11/15
KSH015,2025/11/14,0,1,0,2025/11/15
KSH030,2025/11/14,0,3,0,2025/11/15
KSH031,2025/11/14,0,0,0,2025/11/15
KSH032,2025/11/14,0,0,0,2025/11/15
KSH035,2025/11/14,0,0,0,2025/11/15
KSH034,2025/11/14,0,0,0,2025/11/15
KSH033,2025/11/14,0,0,0,2025/11/15
KSH037,2025/11/14,0,0,0,2025/11/15
KSH038,2025/11/14,0,0,0,2025/11/15
KSH036,2025/11/14,0,0,0,2025/11/15
KSH026,2025/11/14,0,1,0,2025/11/15
KSH006,2025/11/14,1,0,0,2025/11/15
KSH007,2025/11/14,1,0,0,2025/11/15
KSH008,2025/11/14,1,4,0,2025/11/15
KSH001,2025/11/14,1,0,0,2025/11/15
KSH002,2025/11/14,1,2,0,2025/11/15
KSH010,2025/11/14,1,2,0,2025/11/15
KSH009,2025/11/14,1,7,0,2025/11/15
KSH005,2025/11/14,1,5,0,2025/11/15
KSH004,2025/11/14,1,12,0,2025/11/15
KSH011,2025/11/14,1,0,0,2025/11/15
KSH003,2025/11/14,1,3,0,2025/11/15
KSH017,2025/11/14,1,6,0,2025/11/15
KSH016,2025/11/14,1,0,0,2025/11/15
KSH019,2025/11/14,1,46,0,2025/11/15
KSH024,2025/11/14,1,2,0,2025/11/15
KSH023,2025/11/14,1,0,0,2025/11/15
KSH022,2025/11/14,1,0,0,2025/11/15
KSH021,2025/11/14,1,1,0,2025/11/15
KSH020,2025/11/14,1,4,0,2025/11/15
KSH029,2025/11/14,1,1,0,2025/11/15
KSH028,2025/11/14,1,0,0,2025/11/15
KSH027,2025/11/14,1,0,0,2025/11/15
KSH025,2025/11/14,1,0,0,2025/11/15
KSH012,2025/11/14,1,8,0,2025/11/15
KSH014,2025/11/14,1,4,0,2025/11/15
KSH013,2025/11/14,1,3,0,2025/11/15
KSH018,2025/11/14,1,0,0,2025/11/15
KSH015,2025/11/14,1,0,0,2025/11/15
KSH030,2025/11/14,1,6,0,2025/11/15
KSH031,2025/11/14,1,0,0,2025/11/15
KSH032,2025/11/14,1,0,0,2025/11/15
KSH035,2025/11/14,1,1,0,2025/11/15
KSH034,2025/11/14,1,0,0,2025/11/15
KSH033,2025/11/14,1,0,0,2025/11/15
KSH037,2025/11/14,1,0,0,2025/11/15
KSH038,2025/11/14,1,0,0,2025/11/15
KSH036,2025/11/14,1,0,0,2025/11/15
KSH026,2025/11/14,1,0,0,2025/11/15
