name,place_id,buss_status,geometry,update_time
迷迷寵物生活館,ChIJo4ydjNd1bjQRSNt4kGp-FCY,OPERATIONAL,"{'lat': 22.9184336, 'lng': 120.2259572}",2025/11/07 06:16:08
寶寶寵物生活館,ChIJ_Wkp5ex0bjQRDnem7t6rgRM,OPERATIONAL,"{'lat': 22.9184261, 'lng': 120.2259567}",2025/11/07 06:16:08
巧喬寵物沙龍,ChIJR4mCghR1bjQRoapN3FHgubQ,OPERATIONAL,"{'lat': 22.9097233, 'lng': 120.2260023}",2025/11/07 06:16:08
Dog Ishow寵物沙龍個人工作室,ChIJER_WP1RzbjQRHVhqa5t-Ip0,OPERATIONAL,"{'lat': 22.9179979, 'lng': 120.2664112}",2025/11/07 06:16:08
Dog Ishow寵物沙龍個人工作室,ChIJER_WP1RzbjQRHVhqa5t-Ip0,OPERATIONAL,"{'lat': 22.9179979, 'lng': 120.2664112}",2025/11/07 06:16:08
三六九寵物園,ChIJfUMjvd1ybjQRAtRefJizlns,OPERATIONAL,"{'lat': 22.8862087, 'lng': 120.3060747}",2025/11/07 06:16:08
