loc_id,date,animal,regis_count,removal_count,update_date
TCH010,2025/11/15,1,1,0,2025/11/16
TCH029,2025/11/15,1,1,0,2025/11/16
TCH019,2025/11/15,1,0,0,2025/11/16
TCH017,2025/11/15,1,0,0,2025/11/16
TCH018,2025/11/15,1,7,0,2025/11/16
TCH016,2025/11/15,1,1,0,2025/11/16
TCH024,2025/11/15,1,2,0,2025/11/16
TCH013,2025/11/15,1,0,0,2025/11/16
TCH025,2025/11/15,1,3,0,2025/11/16
TCH014,2025/11/15,1,0,0,2025/11/16
TCH012,2025/11/15,1,1,0,2025/11/16
TCH011,2025/11/15,1,1,0,2025/11/16
TCH021,2025/11/15,1,0,0,2025/11/16
TCH022,2025/11/15,1,1,0,2025/11/16
TNA037,2025/11/15,0,0,0,2025/11/16
TNA032,2025/11/15,0,0,0,2025/11/16
TNA033,2025/11/15,0,0,0,2025/11/16
TNA037,2025/11/15,0,0,0,2025/11/16
TNA034,2025/11/15,0,1,0,2025/11/16
TNA036,2025/11/15,0,1,0,2025/11/16
TNA035,2025/11/15,0,4,0,2025/11/16
TNA031,2025/11/15,0,1,0,2025/11/16
TNA028,2025/11/15,0,0,0,2025/11/16
TNA018,2025/11/15,0,0,0,2025/11/16
TNA026,2025/11/15,0,0,0,2025/11/16
TNA023,2025/11/15,0,0,0,2025/11/16
TNA024,2025/11/15,0,0,0,2025/11/16
TNA025,2025/11/15,0,0,0,2025/11/16
TNA027,2025/11/15,0,10,0,2025/11/16
TNA029,2025/11/15,0,0,0,2025/11/16
TNA030,2025/11/15,0,0,0,2025/11/16
TNA010,2025/11/15,0,0,0,2025/11/16
TNA007,2025/11/15,0,0,0,2025/11/16
TNA012,2025/11/15,0,1,0,2025/11/16
TNA014,2025/11/15,0,0,0,2025/11/16
TNA015,2025/11/15,0,0,0,2025/11/16
TNA016,2025/11/15,0,4,0,2025/11/16
TNA013,2025/11/15,0,0,0,2025/11/16
TNA017,2025/11/15,0,0,0,2025/11/16
TNA001,2025/11/15,0,1,0,2025/11/16
TNA005,2025/11/15,0,0,0,2025/11/16
TNA003,2025/11/15,0,1,0,2025/11/16
TNA006,2025/11/15,0,0,0,2025/11/16
TNA009,2025/11/15,0,0,0,2025/11/16
TNA008,2025/11/15,0,0,0,2025/11/16
TNA004,2025/11/15,0,0,0,2025/11/16
TNA002,2025/11/15,0,0,0,2025/11/16
TNA019,2025/11/15,0,0,0,2025/11/16
TNA011,2025/11/15,0,0,0,2025/11/16
TNA022,2025/11/15,0,0,0,2025/11/16
TNA020,2025/11/15,0,0,0,2025/11/16
TNA021,2025/11/15,0,0,0,2025/11/16
TNA037,2025/11/15,1,1,0,2025/11/16
TNA032,2025/11/15,1,3,0,2025/11/16
TNA033,2025/11/15,1,0,0,2025/11/16
TNA037,2025/11/15,1,0,0,2025/11/16
TNA034,2025/11/15,1,13,0,2025/11/16
TNA036,2025/11/15,1,1,0,2025/11/16
TNA035,2025/11/15,1,4,0,2025/11/16
TNA031,2025/11/15,1,5,0,2025/11/16
TNA028,2025/11/15,1,0,0,2025/11/16
TNA018,2025/11/15,1,5,0,2025/11/16
TNA026,2025/11/15,1,0,0,2025/11/16
TNA023,2025/11/15,1,0,0,2025/11/16
TNA024,2025/11/15,1,0,0,2025/11/16
TNA025,2025/11/15,1,0,0,2025/11/16
TNA027,2025/11/15,1,0,0,2025/11/16
TNA029,2025/11/15,1,0,0,2025/11/16
TNA030,2025/11/15,1,0,0,2025/11/16
TNA010,2025/11/15,1,0,0,2025/11/16
TNA007,2025/11/15,1,0,0,2025/11/16
TNA012,2025/11/15,1,6,0,2025/11/16
TNA014,2025/11/15,1,1,0,2025/11/16
TNA015,2025/11/15,1,0,0,2025/11/16
TNA016,2025/11/15,1,1,0,2025/11/16
TNA013,2025/11/15,1,1,0,2025/11/16
TNA017,2025/11/15,1,0,0,2025/11/16
TNA001,2025/11/15,1,0,0,2025/11/16
TNA005,2025/11/15,1,2,0,2025/11/16
TNA003,2025/11/15,1,0,0,2025/11/16
TNA006,2025/11/15,1,0,0,2025/11/16
