loc_id,date,animal,regis_count,removal_count,update_date
NTP028,0,2025/11/05,0,0,2025/11/06
NTP027,0,2025/11/05,1,0,2025/11/06
NTP001,0,2025/11/05,4,0,2025/11/06
NTP011,0,2025/11/05,0,0,2025/11/06
NTP018,0,2025/11/05,1,0,2025/11/06
NTP019,0,2025/11/05,0,0,2025/11/06
NTP012,0,2025/11/05,0,0,2025/11/06
NTP024,0,2025/11/05,0,0,2025/11/06
NTP025,0,2025/11/05,0,0,2025/11/06
NTP026,0,2025/11/05,0,0,2025/11/06
NTP006,0,2025/11/05,1,0,2025/11/06
NTP020,0,2025/11/05,0,0,2025/11/06
NTP029,0,2025/11/05,0,0,2025/11/06
NTP004,0,2025/11/05,1,0,2025/11/06
NTP003,0,2025/11/05,1,0,2025/11/06
NTP013,0,2025/11/05,1,0,2025/11/06
NTP009,0,2025/11/05,1,0,2025/11/06
NTP007,0,2025/11/05,2,0,2025/11/06
NTP008,0,2025/11/05,0,0,2025/11/06
NTP002,0,2025/11/05,9,0,2025/11/06
NTP005,0,2025/11/05,0,0,2025/11/06
NTP016,0,2025/11/05,0,0,2025/11/06
NTP017,0,2025/11/05,2,0,2025/11/06
NTP014,0,2025/11/05,6,0,2025/11/06
NTP015,0,2025/11/05,0,0,2025/11/06
NTP023,0,2025/11/05,0,0,2025/11/06
NTP010,0,2025/11/05,0,0,2025/11/06
NTP021,0,2025/11/05,1,0,2025/11/06
NTP022,0,2025/11/05,0,0,2025/11/06
NTP028,1,2025/11/05,0,0,2025/11/06
NTP027,1,2025/11/05,0,0,2025/11/06
NTP001,1,2025/11/05,13,0,2025/11/06
NTP011,1,2025/11/05,1,0,2025/11/06
NTP018,1,2025/11/05,0,0,2025/11/06
NTP019,1,2025/11/05,0,0,2025/11/06
NTP012,1,2025/11/05,0,0,2025/11/06
NTP024,1,2025/11/05,0,0,2025/11/06
NTP025,1,2025/11/05,1,0,2025/11/06
NTP026,1,2025/11/05,0,0,2025/11/06
NTP006,1,2025/11/05,7,0,2025/11/06
NTP020,1,2025/11/05,0,0,2025/11/06
NTP029,1,2025/11/05,0,0,2025/11/06
NTP004,1,2025/11/05,2,0,2025/11/06
NTP003,1,2025/11/05,9,0,2025/11/06
NTP013,1,2025/11/05,2,0,2025/11/06
NTP009,1,2025/11/05,5,0,2025/11/06
NTP007,1,2025/11/05,1,0,2025/11/06
NTP008,1,2025/11/05,2,0,2025/11/06
NTP002,1,2025/11/05,7,0,2025/11/06
NTP005,1,2025/11/05,5,0,2025/11/06
NTP016,1,2025/11/05,0,0,2025/11/06
NTP017,1,2025/11/05,4,0,2025/11/06
NTP014,1,2025/11/05,3,0,2025/11/06
NTP015,1,2025/11/05,14,0,2025/11/06
NTP023,1,2025/11/05,1,0,2025/11/06
NTP010,1,2025/11/05,3,0,2025/11/06
NTP021,1,2025/11/05,0,0,2025/11/06
NTP022,1,2025/11/05,0,0,2025/11/06
TPE005,0,2025/11/05,1,0,2025/11/06
TPE006,0,2025/11/05,1,0,2025/11/06
TPE004,0,2025/11/05,1,0,2025/11/06
TPE001,0,2025/11/05,0,0,2025/11/06
TPE003,0,2025/11/05,9,0,2025/11/06
TPE007,0,2025/11/05,1,0,2025/11/06
TPE002,0,2025/11/05,1,0,2025/11/06
TPE011,0,2025/11/05,0,0,2025/11/06
TPE012,0,2025/11/05,1,0,2025/11/06
TPE010,0,2025/11/05,1,0,2025/11/06
TPE009,0,2025/11/05,0,0,2025/11/06
TPE008,0,2025/11/05,0,0,2025/11/06
TPE005,1,2025/11/05,0,0,2025/11/06
TPE006,1,2025/11/05,1,0,2025/11/06
TPE004,1,2025/11/05,1,0,2025/11/06
TPE001,1,2025/11/05,3,0,2025/11/06
TPE003,1,2025/11/05,17,0,2025/11/06
TPE007,1,2025/11/05,3,0,2025/11/06
TPE002,1,2025/11/05,3,0,2025/11/06
TPE011,1,2025/11/05,2,0,2025/11/06
TPE012,1,2025/11/05,3,0,2025/11/06
TPE010,1,2025/11/05,1,0,2025/11/06
TPE009,1,2025/11/05,1,0,2025/11/06
TPE008,1,2025/11/05,2,0,2025/11/06
TYN002,0,2025/11/05,5,0,2025/11/06
TYN010,0,2025/11/05,1,0,2025/11/06
TYN009,0,2025/11/05,2,0,2025/11/06
TYN004,0,2025/11/05,4,0,2025/11/06
TYN011,0,2025/11/05,0,0,2025/11/06
TYN012,0,2025/11/05,0,0,2025/11/06
TYN001,0,2025/11/05,8,0,2025/11/06
TYN007,0,2025/11/05,8,0,2025/11/06
TYN008,0,2025/11/05,1,0,2025/11/06
TYN003,0,2025/11/05,3,0,2025/11/06
TYN013,0,2025/11/05,0,0,2025/11/06
TYN006,0,2025/11/05,1,0,2025/11/06
TYN005,0,2025/11/05,2,0,2025/11/06
TYN002,1,2025/11/05,7,0,2025/11/06
TYN010,1,2025/11/05,7,0,2025/11/06
TYN009,1,2025/11/05,1,0,2025/11/06
TYN004,1,2025/11/05,5,0,2025/11/06
TYN011,1,2025/11/05,0,0,2025/11/06
TYN012,1,2025/11/05,0,0,2025/11/06
TYN001,1,2025/11/05,4,0,2025/11/06
TYN007,1,2025/11/05,5,0,2025/11/06
TYN008,1,2025/11/05,4,0,2025/11/06
TYN003,1,2025/11/05,0,0,2025/11/06
TYN013,1,2025/11/05,0,0,2025/11/06
TYN006,1,2025/11/05,2,0,2025/11/06
TYN005,1,2025/11/05,6,0,2025/11/06
TCH001,0,2025/11/05,2,0,2025/11/06
TCH002,0,2025/11/05,0,0,2025/11/06
TCH003,0,2025/11/05,0,0,2025/11/06
TCH004,0,2025/11/05,9,0,2025/11/06
TCH005,0,2025/11/05,1,0,2025/11/06
TCH008,0,2025/11/05,7,0,2025/11/06
TCH006,0,2025/11/05,3,0,2025/11/06
TCH007,0,2025/11/05,8,0,2025/11/06
TCH027,0,2025/11/05,3,0,2025/11/06
TCH028,0,2025/11/05,0,0,2025/11/06
TCH026,0,2025/11/05,2,0,2025/11/06
TCH023,0,2025/11/05,5,0,2025/11/06
TCH009,0,2025/11/05,1,0,2025/11/06
TCH015,0,2025/11/05,0,0,2025/11/06
TCH020,0,2025/11/05,2,0,2025/11/06
TCH010,0,2025/11/05,0,0,2025/11/06
TCH029,0,2025/11/05,0,0,2025/11/06
TCH019,0,2025/11/05,1,0,2025/11/06
TCH017,0,2025/11/05,4,0,2025/11/06
TCH018,0,2025/11/05,3,0,2025/11/06
TCH016,0,2025/11/05,0,0,2025/11/06
TCH024,0,2025/11/05,1,0,2025/11/06
TCH013,0,2025/11/05,1,0,2025/11/06
TCH025,0,2025/11/05,0,0,2025/11/06
TCH014,0,2025/11/05,0,0,2025/11/06
TCH012,0,2025/11/05,0,0,2025/11/06
TCH011,0,2025/11/05,0,0,2025/11/06
TCH021,0,2025/11/05,1,0,2025/11/06
TCH022,0,2025/11/05,0,0,2025/11/06
TCH001,1,2025/11/05,3,0,2025/11/06
TCH002,1,2025/11/05,13,0,2025/11/06
TCH003,1,2025/11/05,9,0,2025/11/06
TCH004,1,2025/11/05,3,0,2025/11/06
TCH005,1,2025/11/05,22,0,2025/11/06
TCH008,1,2025/11/05,26,0,2025/11/06
TCH006,1,2025/11/05,15,0,2025/11/06
TCH007,1,2025/11/05,15,0,2025/11/06
TCH027,1,2025/11/05,25,0,2025/11/06
TCH028,1,2025/11/05,16,0,2025/11/06
TCH026,1,2025/11/05,6,0,2025/11/06
TCH023,1,2025/11/05,4,0,2025/11/06
TCH009,1,2025/11/05,4,0,2025/11/06
TCH015,1,2025/11/05,7,0,2025/11/06
TCH020,1,2025/11/05,5,0,2025/11/06
TCH010,1,2025/11/05,1,0,2025/11/06
TCH029,1,2025/11/05,1,0,2025/11/06
TCH019,1,2025/11/05,3,0,2025/11/06
TCH017,1,2025/11/05,10,0,2025/11/06
TCH018,1,2025/11/05,5,0,2025/11/06
TCH016,1,2025/11/05,8,0,2025/11/06
TCH024,1,2025/11/05,3,0,2025/11/06
TCH013,1,2025/11/05,12,0,2025/11/06
TCH025,1,2025/11/05,7,0,2025/11/06
TCH014,1,2025/11/05,2,0,2025/11/06
TCH012,1,2025/11/05,5,0,2025/11/06
TCH011,1,2025/11/05,3,0,2025/11/06
TCH021,1,2025/11/05,3,0,2025/11/06
TCH022,1,2025/11/05,0,0,2025/11/06
TNA037,0,2025/11/05,1,0,2025/11/06
TNA032,0,2025/11/05,2,0,2025/11/06
TNA033,0,2025/11/05,9,0,2025/11/06
TNA037,0,2025/11/05,0,0,2025/11/06
TNA034,0,2025/11/05,2,0,2025/11/06
TNA036,0,2025/11/05,2,0,2025/11/06
TNA035,0,2025/11/05,18,0,2025/11/06
TNA031,0,2025/11/05,5,0,2025/11/06
TNA028,0,2025/11/05,3,0,2025/11/06
TNA018,0,2025/11/05,0,0,2025/11/06
TNA026,0,2025/11/05,2,0,2025/11/06
TNA023,0,2025/11/05,0,0,2025/11/06
TNA024,0,2025/11/05,0,0,2025/11/06
TNA025,0,2025/11/05,1,0,2025/11/06
TNA027,0,2025/11/05,4,0,2025/11/06
TNA029,0,2025/11/05,0,0,2025/11/06
TNA030,0,2025/11/05,2,0,2025/11/06
TNA010,0,2025/11/05,0,0,2025/11/06
TNA007,0,2025/11/05,1,0,2025/11/06
TNA012,0,2025/11/05,0,0,2025/11/06
TNA014,0,2025/11/05,0,0,2025/11/06
TNA015,0,2025/11/05,1,0,2025/11/06
TNA016,0,2025/11/05,0,0,2025/11/06
TNA013,0,2025/11/05,0,0,2025/11/06
TNA017,0,2025/11/05,0,0,2025/11/06
TNA001,0,2025/11/05,2,0,2025/11/06
TNA005,0,2025/11/05,0,0,2025/11/06
TNA003,0,2025/11/05,0,0,2025/11/06
TNA006,0,2025/11/05,1,0,2025/11/06
TNA009,0,2025/11/05,0,0,2025/11/06
TNA008,0,2025/11/05,0,0,2025/11/06
TNA004,0,2025/11/05,0,0,2025/11/06
TNA002,0,2025/11/05,0,0,2025/11/06
TNA019,0,2025/11/05,1,0,2025/11/06
TNA011,0,2025/11/05,0,0,2025/11/06
TNA022,0,2025/11/05,0,0,2025/11/06
TNA020,0,2025/11/05,0,0,2025/11/06
TNA021,0,2025/11/05,0,0,2025/11/06
TNA037,1,2025/11/05,0,0,2025/11/06
TNA032,1,2025/11/05,4,0,2025/11/06
TNA033,1,2025/11/05,2,0,2025/11/06
TNA037,1,2025/11/05,0,0,2025/11/06
TNA034,1,2025/11/05,2,0,2025/11/06
TNA036,1,2025/11/05,1,0,2025/11/06
TNA035,1,2025/11/05,3,0,2025/11/06
TNA031,1,2025/11/05,2,0,2025/11/06
TNA028,1,2025/11/05,3,0,2025/11/06
TNA018,1,2025/11/05,3,0,2025/11/06
TNA026,1,2025/11/05,0,0,2025/11/06
TNA023,1,2025/11/05,1,0,2025/11/06
TNA024,1,2025/11/05,0,0,2025/11/06
TNA025,1,2025/11/05,0,0,2025/11/06
TNA027,1,2025/11/05,0,0,2025/11/06
TNA029,1,2025/11/05,1,0,2025/11/06
TNA030,1,2025/11/05,0,0,2025/11/06
TNA010,1,2025/11/05,0,0,2025/11/06
TNA007,1,2025/11/05,0,0,2025/11/06
TNA012,1,2025/11/05,4,0,2025/11/06
TNA014,1,2025/11/05,0,0,2025/11/06
TNA015,1,2025/11/05,0,0,2025/11/06
TNA016,1,2025/11/05,0,0,2025/11/06
TNA013,1,2025/11/05,0,0,2025/11/06
TNA017,1,2025/11/05,0,0,2025/11/06
TNA001,1,2025/11/05,0,0,2025/11/06
TNA005,1,2025/11/05,1,0,2025/11/06
TNA003,1,2025/11/05,0,0,2025/11/06
TNA006,1,2025/11/05,0,0,2025/11/06
TNA009,1,2025/11/05,0,0,2025/11/06
TNA008,1,2025/11/05,0,0,2025/11/06
TNA004,1,2025/11/05,1,0,2025/11/06
TNA002,1,2025/11/05,1,0,2025/11/06
TNA019,1,2025/11/05,2,0,2025/11/06
TNA011,1,2025/11/05,0,0,2025/11/06
TNA022,1,2025/11/05,0,0,2025/11/06
TNA020,1,2025/11/05,3,0,2025/11/06
TNA021,1,2025/11/05,1,0,2025/11/06
KSH006,0,2025/11/05,2,0,2025/11/06
KSH007,0,2025/11/05,0,0,2025/11/06
KSH008,0,2025/11/05,3,0,2025/11/06
KSH001,0,2025/11/05,0,0,2025/11/06
KSH002,0,2025/11/05,1,0,2025/11/06
KSH010,0,2025/11/05,0,0,2025/11/06
KSH009,0,2025/11/05,0,0,2025/11/06
KSH005,0,2025/11/05,2,0,2025/11/06
KSH004,0,2025/11/05,2,0,2025/11/06
KSH011,0,2025/11/05,1,0,2025/11/06
KSH003,0,2025/11/05,6,0,2025/11/06
KSH017,0,2025/11/05,1,0,2025/11/06
KSH016,0,2025/11/05,0,0,2025/11/06
KSH019,0,2025/11/05,12,0,2025/11/06
KSH024,0,2025/11/05,3,0,2025/11/06
KSH023,0,2025/11/05,0,0,2025/11/06
KSH022,0,2025/11/05,0,0,2025/11/06
KSH021,0,2025/11/05,3,0,2025/11/06
KSH020,0,2025/11/05,6,0,2025/11/06
KSH029,0,2025/11/05,1,0,2025/11/06
KSH028,0,2025/11/05,0,0,2025/11/06
KSH027,0,2025/11/05,0,0,2025/11/06
KSH025,0,2025/11/05,0,0,2025/11/06
KSH012,0,2025/11/05,0,0,2025/11/06
KSH014,0,2025/11/05,2,0,2025/11/06
KSH013,0,2025/11/05,1,0,2025/11/06
KSH018,0,2025/11/05,2,0,2025/11/06
KSH015,0,2025/11/05,0,0,2025/11/06
KSH030,0,2025/11/05,2,0,2025/11/06
KSH031,0,2025/11/05,0,0,2025/11/06
KSH032,0,2025/11/05,2,0,2025/11/06
KSH035,0,2025/11/05,2,0,2025/11/06
