name,place_id,buss_status,geometry,update_time
桃然亭,ChIJj57KahwTaDQRr6OUbOeZcQ0,OPERATIONAL,"{'lat': 24.6863929, 'lng': 121.3997087}",2025/11/19 06:30:20
拉拉山小吃–阿真的店山產美食餐廳,ChIJzx7SdCoTaDQR2guvBfbF5BE,OPERATIONAL,"{'lat': 24.6863495, 'lng': 121.399531}",2025/11/19 06:30:20
"谷點咖啡民宿Goodian Coffee,Bed & Breakfast",ChIJ7yW4x3wWaDQRxWGcWcfmm5Y,OPERATIONAL,"{'lat': 24.676609, 'lng': 121.399532}",2025/11/19 06:30:20
祈樂農莊,ChIJeXpsInltaDQREunll4t3bzM,OPERATIONAL,"{'lat': 24.6788718, 'lng': 121.3980431}",2025/11/19 06:30:20
No.36Farm 36號農場,ChIJSxzazNVsaDQRWjD7LNOHQ5A,OPERATIONAL,"{'lat': 24.6793701, 'lng': 121.3974117}",2025/11/19 06:30:20
北橫貫下巴陵溫泉山莊餐廳 - 桃園 2025景觀民宿推薦 雙人 四人套房首選 明池住宿 山景木屋特色住宿好評 套裝行程 優質雙人湯屋 高CP值溫泉套房價格 合菜餐廳 簡餐費用 大眾SPA池 蒸氣室 近拉拉山國家森林遊樂區 團體訂房優惠 輕旅行,ChIJC6G7Hc9saDQR4cUY3flakJY,OPERATIONAL,"{'lat': 24.6783523, 'lng': 121.3851357}",2025/11/19 06:30:20
