loc_id,date,animal,regis_count,removal_count,update_date
NTP028,2025/11/16,0,1,0,2025/11/17
NTP027,2025/11/16,0,0,0,2025/11/17
NTP001,2025/11/16,0,6,0,2025/11/17
NTP011,2025/11/16,0,1,0,2025/11/17
NTP018,2025/11/16,0,0,0,2025/11/17
NTP019,2025/11/16,0,0,0,2025/11/17
NTP012,2025/11/16,0,1,0,2025/11/17
NTP024,2025/11/16,0,0,0,2025/11/17
NTP025,2025/11/16,0,0,0,2025/11/17
NTP026,2025/11/16,0,0,0,2025/11/17
NTP006,2025/11/16,0,3,0,2025/11/17
NTP020,2025/11/16,0,0,0,2025/11/17
NTP029,2025/11/16,0,0,0,2025/11/17
NTP004,2025/11/16,0,6,0,2025/11/17
NTP003,2025/11/16,0,11,0,2025/11/17
NTP013,2025/11/16,0,1,0,2025/11/17
NTP009,2025/11/16,0,0,0,2025/11/17
NTP007,2025/11/16,0,0,0,2025/11/17
NTP008,2025/11/16,0,1,0,2025/11/17
NTP002,2025/11/16,0,0,0,2025/11/17
NTP005,2025/11/16,0,1,0,2025/11/17
NTP016,2025/11/16,0,0,0,2025/11/17
NTP017,2025/11/16,0,1,0,2025/11/17
NTP014,2025/11/16,0,0,0,2025/11/17
NTP015,2025/11/16,0,1,0,2025/11/17
NTP023,2025/11/16,0,0,0,2025/11/17
NTP010,2025/11/16,0,0,0,2025/11/17
NTP021,2025/11/16,0,2,0,2025/11/17
NTP022,2025/11/16,0,0,0,2025/11/17
NTP028,2025/11/16,1,0,0,2025/11/17
NTP027,2025/11/16,1,1,0,2025/11/17
NTP001,2025/11/16,1,16,0,2025/11/17
NTP011,2025/11/16,1,11,0,2025/11/17
NTP018,2025/11/16,1,0,0,2025/11/17
NTP019,2025/11/16,1,0,0,2025/11/17
NTP012,2025/11/16,1,2,0,2025/11/17
NTP024,2025/11/16,1,0,0,2025/11/17
NTP025,2025/11/16,1,0,0,2025/11/17
NTP026,2025/11/16,1,0,0,2025/11/17
NTP006,2025/11/16,1,15,0,2025/11/17
NTP020,2025/11/16,1,0,0,2025/11/17
NTP029,2025/11/16,1,0,0,2025/11/17
NTP004,2025/11/16,1,15,0,2025/11/17
NTP003,2025/11/16,1,9,0,2025/11/17
NTP013,2025/11/16,1,5,0,2025/11/17
NTP009,2025/11/16,1,7,0,2025/11/17
NTP007,2025/11/16,1,2,0,2025/11/17
NTP008,2025/11/16,1,6,0,2025/11/17
NTP002,2025/11/16,1,12,0,2025/11/17
NTP005,2025/11/16,1,8,0,2025/11/17
NTP016,2025/11/16,1,0,0,2025/11/17
NTP017,2025/11/16,1,1,0,2025/11/17
NTP014,2025/11/16,1,1,0,2025/11/17
NTP015,2025/11/16,1,1,0,2025/11/17
NTP023,2025/11/16,1,1,0,2025/11/17
NTP010,2025/11/16,1,1,0,2025/11/17
NTP021,2025/11/16,1,0,0,2025/11/17
NTP022,2025/11/16,1,0,0,2025/11/17
TPE005,2025/11/16,0,0,0,2025/11/17
TPE006,2025/11/16,0,0,0,2025/11/17
TPE004,2025/11/16,0,0,0,2025/11/17
TPE001,2025/11/16,0,0,0,2025/11/17
TPE003,2025/11/16,0,6,0,2025/11/17
TPE007,2025/11/16,0,0,0,2025/11/17
TPE002,2025/11/16,0,0,0,2025/11/17
TPE011,2025/11/16,0,2,0,2025/11/17
TPE012,2025/11/16,0,2,0,2025/11/17
TPE010,2025/11/16,0,1,0,2025/11/17
TPE009,2025/11/16,0,0,0,2025/11/17
TPE008,2025/11/16,0,0,0,2025/11/17
TPE005,2025/11/16,1,2,0,2025/11/17
TPE006,2025/11/16,1,1,0,2025/11/17
TPE004,2025/11/16,1,7,0,2025/11/17
TPE001,2025/11/16,1,3,0,2025/11/17
TPE003,2025/11/16,1,5,0,2025/11/17
TPE007,2025/11/16,1,2,0,2025/11/17
TPE002,2025/11/16,1,2,0,2025/11/17
TPE011,2025/11/16,1,6,0,2025/11/17
TPE012,2025/11/16,1,3,0,2025/11/17
TPE010,2025/11/16,1,2,0,2025/11/17
TPE009,2025/11/16,1,0,0,2025/11/17
TPE008,2025/11/16,1,5,0,2025/11/17
TYN002,2025/11/16,0,2,0,2025/11/17
TYN010,2025/11/16,0,2,0,2025/11/17
TYN009,2025/11/16,0,0,0,2025/11/17
TYN004,2025/11/16,0,2,0,2025/11/17
TYN011,2025/11/16,0,0,0,2025/11/17
TYN012,2025/11/16,0,1,0,2025/11/17
TYN001,2025/11/16,0,4,0,2025/11/17
TYN007,2025/11/16,0,7,1,2025/11/17
TYN008,2025/11/16,0,1,0,2025/11/17
TYN003,2025/11/16,0,0,0,2025/11/17
TYN013,2025/11/16,0,0,0,2025/11/17
TYN006,2025/11/16,0,0,0,2025/11/17
TYN005,2025/11/16,0,4,0,2025/11/17
TYN002,2025/11/16,1,24,0,2025/11/17
TYN010,2025/11/16,1,2,0,2025/11/17
TYN009,2025/11/16,1,4,0,2025/11/17
TYN004,2025/11/16,1,7,0,2025/11/17
TYN011,2025/11/16,1,1,0,2025/11/17
TYN012,2025/11/16,1,5,0,2025/11/17
TYN001,2025/11/16,1,16,0,2025/11/17
TYN007,2025/11/16,1,1,0,2025/11/17
TYN008,2025/11/16,1,14,0,2025/11/17
TYN003,2025/11/16,1,1,0,2025/11/17
TYN013,2025/11/16,1,1,0,2025/11/17
TYN006,2025/11/16,1,2,0,2025/11/17
TYN005,2025/11/16,1,13,0,2025/11/17
TCH001,2025/11/16,0,0,0,2025/11/17
TCH002,2025/11/16,0,0,0,2025/11/17
TCH003,2025/11/16,0,7,0,2025/11/17
TCH004,2025/11/16,0,3,0,2025/11/17
TCH005,2025/11/16,0,0,0,2025/11/17
TCH008,2025/11/16,0,0,0,2025/11/17
TCH006,2025/11/16,0,2,0,2025/11/17
TCH007,2025/11/16,0,4,0,2025/11/17
TCH027,2025/11/16,0,2,0,2025/11/17
TCH028,2025/11/16,0,4,0,2025/11/17
TCH026,2025/11/16,0,2,0,2025/11/17
TCH023,2025/11/16,0,0,0,2025/11/17
TCH009,2025/11/16,0,1,0,2025/11/17
TCH015,2025/11/16,0,1,0,2025/11/17
TCH020,2025/11/16,0,0,0,2025/11/17
TCH010,2025/11/16,0,0,0,2025/11/17
TCH029,2025/11/16,0,3,0,2025/11/17
TCH019,2025/11/16,0,0,0,2025/11/17
TCH017,2025/11/16,0,1,0,2025/11/17
TCH018,2025/11/16,0,1,0,2025/11/17
TCH016,2025/11/16,0,0,0,2025/11/17
TCH024,2025/11/16,0,1,0,2025/11/17
TCH013,2025/11/16,0,0,0,2025/11/17
TCH025,2025/11/16,0,0,0,2025/11/17
TCH014,2025/11/16,0,2,0,2025/11/17
TCH012,2025/11/16,0,3,0,2025/11/17
TCH011,2025/11/16,0,7,0,2025/11/17
TCH021,2025/11/16,0,1,0,2025/11/17
TCH022,2025/11/16,0,1,0,2025/11/17
TCH001,2025/11/16,1,0,0,2025/11/17
TCH002,2025/11/16,1,2,0,2025/11/17
TCH003,2025/11/16,1,6,0,2025/11/17
TCH004,2025/11/16,1,4,0,2025/11/17
TCH005,2025/11/16,1,7,0,2025/11/17
TCH008,2025/11/16,1,11,0,2025/11/17
TCH006,2025/11/16,1,14,0,2025/11/17
TCH007,2025/11/16,1,8,0,2025/11/17
TCH027,2025/11/16,1,7,0,2025/11/17
TCH028,2025/11/16,1,24,0,2025/11/17
TCH026,2025/11/16,1,3,0,2025/11/17
TCH023,2025/11/16,1,3,0,2025/11/17
TCH009,2025/11/16,1,6,0,2025/11/17
TCH015,2025/11/16,1,4,0,2025/11/17
TCH020,2025/11/16,1,0,0,2025/11/17
TCH010,2025/11/16,1,0,0,2025/11/17
TCH029,2025/11/16,1,0,0,2025/11/17
TCH019,2025/11/16,1,0,0,2025/11/17
TCH017,2025/11/16,1,5,0,2025/11/17
TCH018,2025/11/16,1,3,0,2025/11/17
TCH016,2025/11/16,1,1,0,2025/11/17
TCH024,2025/11/16,1,1,0,2025/11/17
TCH013,2025/11/16,1,1,0,2025/11/17
TCH025,2025/11/16,1,4,0,2025/11/17
TCH014,2025/11/16,1,4,0,2025/11/17
TCH012,2025/11/16,1,5,0,2025/11/17
TCH011,2025/11/16,1,8,0,2025/11/17
TCH021,2025/11/16,1,0,0,2025/11/17
TCH022,2025/11/16,1,3,0,2025/11/17
TNA037,2025/11/16,0,0,0,2025/11/17
TNA032,2025/11/16,0,2,0,2025/11/17
TNA033,2025/11/16,0,0,0,2025/11/17
TNA037,2025/11/16,0,0,0,2025/11/17
TNA034,2025/11/16,0,0,0,2025/11/17
TNA036,2025/11/16,0,2,0,2025/11/17
TNA035,2025/11/16,0,1,0,2025/11/17
