name,place_id,buss_status,geometry,update_time
康醫生技國際股份有限公司(儲運中心)-台中寵物預防醫學|寵物健康檢測|寵物照護產品|寵物尿液試紙|寵物尿液檢測|寵物清潔用品,ChIJgwa-zO47aTQRg2_H6LTvwTE,OPERATIONAL,"{'lat': 24.0491528, 'lng': 120.6588381}",2025/11/12 06:57:18
昱欣寵物用品有限公司,ChIJF5MI0nQ6aTQRTyss59N915c,OPERATIONAL,"{'lat': 24.0036946, 'lng': 120.6433084}",2025/11/12 06:57:18
綠草園,ChIJPWPaJmw7aTQRYPwrhIryjnk,OPERATIONAL,"{'lat': 24.0355975, 'lng': 120.6353151}",2025/11/12 06:57:18
台中蜜袋鼯養殖專賣店 睡鼠 拇指松鼠（先打電話line預約制）底下按地球可以加line,ChIJYXXYBwA7aTQRBFjcW5cy89Q,OPERATIONAL,"{'lat': 24.0461571, 'lng': 120.6785554}",2025/11/12 06:57:18
魚躍七彩神仙魚,ChIJnao3rA07aTQR6Jn5xjPrlyI,OPERATIONAL,"{'lat': 24.0544392, 'lng': 120.6749108}",2025/11/12 06:57:18
